level_0,index,pipeline,cv_score,generation,holdout_score,holdout_roc_auc_score,type,upper_ci_holdout,lower_ci_holdout,operator_count
2,40,"RandomForestClassifier(PolynomialFeatures(VarianceThreshold(LinearSVC(input_matrix, LinearSVC__C=10.0, LinearSVC__dual=False, LinearSVC__loss=squared_hinge, LinearSVC__penalty=l2, LinearSVC__tol=0.01), VarianceThreshold__threshold=0.2), PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.25, RandomForestClassifier__min_samples_leaf=12, RandomForestClassifier__min_samples_split=2, RandomForestClassifier__n_estimators=100)",0.9936810835719694,15,0.995,1.0,baseline,1.0047754692981974,0.9852245307018026,4
1,15,"XGBClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), XGBClassifier__learning_rate=0.1, XGBClassifier__max_depth=10, XGBClassifier__min_child_weight=14, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.9000000000000001, XGBClassifier__verbosity=0)",0.99375,7,0.99,0.9953,baseline,1.0037898223338808,0.9762101776661191,2
1,2,"RandomForestClassifier(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=gini, RFE__ExtraTreesClassifier__max_features=0.45, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.8500000000000001), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.8500000000000001, RandomForestClassifier__min_samples_leaf=18, RandomForestClassifier__min_samples_split=6, RandomForestClassifier__n_estimators=100)",0.7762343652282677,1,0.835,0.9679847450822964,baseline,0.8864429995237447,0.7835570004762552,2
2,19,"XGBClassifier(PolynomialFeatures(Binarizer(input_matrix, Binarizer__threshold=0.0), PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), XGBClassifier__learning_rate=0.1, XGBClassifier__max_depth=6, XGBClassifier__min_child_weight=10, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.8, XGBClassifier__verbosity=0)",0.9974358974358974,9,1.0,1.0,baseline,1.0,1.0,3
1,1,"XGBClassifier(RobustScaler(input_matrix), XGBClassifier__learning_rate=0.01, XGBClassifier__max_depth=5, XGBClassifier__min_child_weight=2, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.8500000000000001, XGBClassifier__verbosity=0)",0.734038778936083,0,0.815,0.7954545454545455,baseline,0.8688152970817777,0.7611847029182222,2
1,11,"LogisticRegression(GradientBoostingClassifier(input_matrix, GradientBoostingClassifier__learning_rate=1.0, GradientBoostingClassifier__max_depth=5, GradientBoostingClassifier__max_features=0.8500000000000001, GradientBoostingClassifier__min_samples_leaf=12, GradientBoostingClassifier__min_samples_split=2, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.9500000000000001), LogisticRegression__C=0.5, LogisticRegression__dual=False, LogisticRegression__penalty=l2)",0.8848209818636648,5,0.85,0.9314382944650184,baseline,0.8994875741979742,0.8005124258020258,2
2,7,"RandomForestClassifier(OneHotEncoder(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), OneHotEncoder__minimum_fraction=0.2, OneHotEncoder__sparse=False, OneHotEncoder__threshold=10), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.1, RandomForestClassifier__min_samples_leaf=8, RandomForestClassifier__min_samples_split=3, RandomForestClassifier__n_estimators=100)",0.9175562851782364,2,0.94,0.9834983498349836,baseline,0.9729139970225434,0.9070860029774565,3
2,13,"BernoulliNB(DecisionTreeClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=10, DecisionTreeClassifier__min_samples_leaf=17, DecisionTreeClassifier__min_samples_split=12), BernoulliNB__alpha=0.01, BernoulliNB__fit_prior=False)",0.9974984365228268,5,1.0,1.0,baseline,1.0,1.0,3
1,5,"KNeighborsClassifier(Binarizer(input_matrix, Binarizer__threshold=0.0), KNeighborsClassifier__n_neighbors=19, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=uniform)",0.8110772357723578,2,0.815,0.9295429542954295,baseline,0.8688152970817777,0.7611847029182222,2
1,1,"BernoulliNB(GradientBoostingClassifier(input_matrix, GradientBoostingClassifier__learning_rate=1.0, GradientBoostingClassifier__max_depth=4, GradientBoostingClassifier__max_features=0.5, GradientBoostingClassifier__min_samples_leaf=6, GradientBoostingClassifier__min_samples_split=3, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.9500000000000001), BernoulliNB__alpha=0.01, BernoulliNB__fit_prior=True)",0.7435866166353972,0,0.675,0.5636090225563909,baseline,0.7399134423675097,0.6100865576324904,2
1,4,"XGBClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), XGBClassifier__learning_rate=0.5, XGBClassifier__max_depth=2, XGBClassifier__min_child_weight=2, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.55, XGBClassifier__verbosity=0)",0.9786812070043776,3,0.99,0.9992988782051282,baseline,1.0037898223338808,0.9762101776661191,2
1,11,"GradientBoostingClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), GradientBoostingClassifier__learning_rate=0.5, GradientBoostingClassifier__max_depth=3, GradientBoostingClassifier__max_features=0.7000000000000001, GradientBoostingClassifier__min_samples_leaf=17, GradientBoostingClassifier__min_samples_split=7, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.6000000000000001)",0.99875,5,0.99,0.9998,baseline,1.0037898223338808,0.9762101776661191,2
1,10,"GradientBoostingClassifier(CombineDFs(input_matrix, PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False)), GradientBoostingClassifier__learning_rate=0.5, GradientBoostingClassifier__max_depth=8, GradientBoostingClassifier__max_features=0.4, GradientBoostingClassifier__min_samples_leaf=6, GradientBoostingClassifier__min_samples_split=11, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.6000000000000001)",0.9861858974358974,5,0.985,0.9996997297567812,baseline,1.0018463111689178,0.9681536888310823,2
0,0,"XGBClassifier(input_matrix, XGBClassifier__learning_rate=1.0, XGBClassifier__max_depth=10, XGBClassifier__min_child_weight=7, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.8500000000000001, XGBClassifier__verbosity=0)",0.7551594746716699,0,0.63,0.8839393939393939,baseline,0.6969132632592373,0.5630867367407627,1
1,3,"MLPClassifier(CombineDFs(Binarizer(input_matrix, Binarizer__threshold=0.05), input_matrix), MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.1)",0.8787015615962984,1,0.875,0.9495900394776798,baseline,0.9208353029879808,0.8291646970120192,2
2,7,"RandomForestClassifier(PolynomialFeatures(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=gini, RFE__ExtraTreesClassifier__max_features=0.2, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.25), PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.3, RandomForestClassifier__min_samples_leaf=12, RandomForestClassifier__min_samples_split=10, RandomForestClassifier__n_estimators=100)",0.9974984365228268,3,0.99,0.9989853896103896,baseline,1.0037898223338808,0.9762101776661191,3
1,5,"RandomForestClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.8, RandomForestClassifier__min_samples_leaf=5, RandomForestClassifier__min_samples_split=10, RandomForestClassifier__n_estimators=100)",0.9962179487179488,4,0.995,1.0,baseline,1.0047754692981974,0.9852245307018026,2
1,5,"RandomForestClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.15000000000000002, RandomForestClassifier__min_samples_leaf=3, RandomForestClassifier__min_samples_split=19, RandomForestClassifier__n_estimators=100)",0.9887132582864292,2,0.99,0.9942632850241544,baseline,1.0037898223338808,0.9762101776661191,2
1,6,"LogisticRegression(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.9000000000000001, RandomForestClassifier__min_samples_leaf=3, RandomForestClassifier__min_samples_split=3, RandomForestClassifier__n_estimators=100), LogisticRegression__C=0.001, LogisticRegression__dual=False, LogisticRegression__penalty=l2)",0.8273944652908067,3,0.84,0.8201820182018201,baseline,0.8908090070755176,0.7891909929244824,2
0,2,"RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=1.0, RandomForestClassifier__min_samples_leaf=8, RandomForestClassifier__min_samples_split=4, RandomForestClassifier__n_estimators=100)",0.7726461851156974,2,0.835,0.9034903490349032,baseline,0.8864429995237447,0.7835570004762552,1
1,5,"ExtraTreesClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.55, ExtraTreesClassifier__min_samples_leaf=3, ExtraTreesClassifier__min_samples_split=11, ExtraTreesClassifier__n_estimators=100)",0.8624351156973109,2,0.88,0.9623397435897436,baseline,0.9250373711488582,0.8349626288511418,2
1,4,"GradientBoostingClassifier(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=entropy, RFE__ExtraTreesClassifier__max_features=0.8, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.8), GradientBoostingClassifier__learning_rate=0.1, GradientBoostingClassifier__max_depth=5, GradientBoostingClassifier__max_features=0.8500000000000001, GradientBoostingClassifier__min_samples_leaf=19, GradientBoostingClassifier__min_samples_split=17, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.9000000000000001)",0.924889774859287,2,0.93,0.9841746794871796,epsbestlex,0.9653615723632307,0.8946384276367694,2
1,7,"DecisionTreeClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=13, DecisionTreeClassifier__min_samples_split=2)",0.9950549450549452,3,1.0,1.0,epsbestlex,1.0,1.0,2
1,8,"GradientBoostingClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), GradientBoostingClassifier__learning_rate=0.001, GradientBoostingClassifier__max_depth=8, GradientBoostingClassifier__max_features=0.6500000000000001, GradientBoostingClassifier__min_samples_leaf=16, GradientBoostingClassifier__min_samples_split=18, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.9500000000000001)",0.9987179487179488,3,1.0,1.0,epsbestlex,1.0,1.0,2
1,3,"RandomForestClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.6000000000000001, RandomForestClassifier__min_samples_leaf=3, RandomForestClassifier__min_samples_split=8, RandomForestClassifier__n_estimators=100)",0.9974679487179487,1,0.995,1.0,epsbestlex,1.0047754692981974,0.9852245307018026,2
0,1,"XGBClassifier(input_matrix, XGBClassifier__learning_rate=0.1, XGBClassifier__max_depth=5, XGBClassifier__min_child_weight=7, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.9000000000000001, XGBClassifier__verbosity=0)",0.8139157285803627,1,0.835,0.9103641456582632,epsbestlex,0.8864429995237447,0.7835570004762552,1
1,6,"RandomForestClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.6000000000000001, RandomForestClassifier__min_samples_leaf=18, RandomForestClassifier__min_samples_split=20, RandomForestClassifier__n_estimators=100)",0.99875,3,1.0,0.9975997599759976,epsbestlex,1.0,1.0,2
1,3,"RandomForestClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.8, RandomForestClassifier__min_samples_leaf=6, RandomForestClassifier__min_samples_split=20, RandomForestClassifier__n_estimators=100)",0.99625,1,1.0,1.0,epsbestlex,1.0,1.0,2
1,7,"XGBClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), XGBClassifier__learning_rate=0.01, XGBClassifier__max_depth=7, XGBClassifier__min_child_weight=4, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.9500000000000001, XGBClassifier__verbosity=0)",0.9962484365228268,4,1.0,1.0,epsbestlex,1.0,1.0,2
1,3,"GradientBoostingClassifier(RobustScaler(input_matrix), GradientBoostingClassifier__learning_rate=0.1, GradientBoostingClassifier__max_depth=10, GradientBoostingClassifier__max_features=0.6000000000000001, GradientBoostingClassifier__min_samples_leaf=7, GradientBoostingClassifier__min_samples_split=11, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.7500000000000001)",0.8511186679174484,1,0.885,0.915891589158916,epsbestlex,0.9292141855064638,0.8407858144935362,2
2,5,"MLPClassifier(SelectPercentile(RandomForestClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.6000000000000001, RandomForestClassifier__min_samples_leaf=19, RandomForestClassifier__min_samples_split=3, RandomForestClassifier__n_estimators=100), SelectPercentile__percentile=39), MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.01)",0.99245686918986,2,0.985,0.9982751623376624,epsbestlex,1.0018463111689178,0.9681536888310823,4
1,2,"GradientBoostingClassifier(OneHotEncoder(input_matrix, OneHotEncoder__minimum_fraction=0.25, OneHotEncoder__sparse=False, OneHotEncoder__threshold=10), GradientBoostingClassifier__learning_rate=0.5, GradientBoostingClassifier__max_depth=10, GradientBoostingClassifier__max_features=0.9500000000000001, GradientBoostingClassifier__min_samples_leaf=3, GradientBoostingClassifier__min_samples_split=4, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.9500000000000001)",0.9363453721075674,1,0.925,0.9805756843800324,epsbestlex,0.9615041778430908,0.8884958221569093,2
1,10,"XGBClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), XGBClassifier__learning_rate=0.1, XGBClassifier__max_depth=8, XGBClassifier__min_child_weight=1, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.9500000000000001, XGBClassifier__verbosity=0)",0.9974679487179487,5,0.99,0.9996999699969996,epsbestlex,1.0037898223338808,0.9762101776661191,2
0,2,"XGBClassifier(input_matrix, XGBClassifier__learning_rate=0.1, XGBClassifier__max_depth=10, XGBClassifier__min_child_weight=5, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.7000000000000001, XGBClassifier__verbosity=0)",0.8802634459036899,2,0.85,0.9342408167350617,epsbestlex,0.8994875741979742,0.8005124258020258,1
1,6,"RandomForestClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.9500000000000001, RandomForestClassifier__min_samples_leaf=15, RandomForestClassifier__min_samples_split=7, RandomForestClassifier__n_estimators=100)",0.9962484365228268,3,0.995,1.0,epsbestlex,1.0047754692981974,0.9852245307018026,2
1,3,"GradientBoostingClassifier(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), GradientBoostingClassifier__learning_rate=0.1, GradientBoostingClassifier__max_depth=8, GradientBoostingClassifier__max_features=0.7000000000000001, GradientBoostingClassifier__min_samples_leaf=4, GradientBoostingClassifier__min_samples_split=12, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.4)",0.9886491557223264,2,0.995,0.9997979797979798,epsbestlex,1.0047754692981974,0.9852245307018026,2
